Sensor,Date_Time,Date,Time,Count
Bourke St-Russell St (West),2018-12-18 19:00:00,2018-12-18,19,1064
Flinders St-Elizabeth St (East),2018-12-18 19:00:00,2018-12-18,19,NA
Spencer St-Collins St (South),2018-12-18 19:00:00,2018-12-18,19,285
Spencer St-Collins St (North),2018-12-18 19:00:00,2018-12-18,19,1509
Melbourne Convention Exhibition Centre,2018-12-18 19:00:00,2018-12-18,19,555
QV Market-Elizabeth St (West),2018-12-18 19:00:00,2018-12-18,19,551
QV Market-Peel St,2018-12-18 19:00:00,2018-12-18,19,143
The Arts Centre,2018-12-18 19:00:00,2018-12-18,19,775
St Kilda Rd-Alexandra Gardens,2018-12-18 19:00:00,2018-12-18,19,444
Lonsdale St (South),2018-12-18 19:00:00,2018-12-18,19,830
Lygon St (West),2018-12-18 19:00:00,2018-12-18,19,437
City Square,2018-12-18 19:00:00,2018-12-18,19,NA
Flinders St-Spring St (West),2018-12-18 19:00:00,2018-12-18,19,92
Flinders St-Spark La,2018-12-18 19:00:00,2018-12-18,19,84
Southbank,2018-12-18 19:00:00,2018-12-18,19,2677
Queen St (West),2018-12-18 19:00:00,2018-12-18,19,261
Lygon St (East),2018-12-18 19:00:00,2018-12-18,19,232
Flinders St-Swanston St (West),2018-12-18 19:00:00,2018-12-18,19,727
Alfred Place,2018-12-18 19:00:00,2018-12-18,19,185
Lonsdale St-Spring St (West),2018-12-18 19:00:00,2018-12-18,19,274
Grattan St-Swanston St (West),2018-12-18 19:00:00,2018-12-18,19,120
Monash Rd-Swanston St (West),2018-12-18 19:00:00,2018-12-18,19,83
Tin Alley-Swanston St (West),2018-12-18 19:00:00,2018-12-18,19,47
Bourke Street Mall (North),2018-12-18 20:00:00,2018-12-18,20,1999
Bourke Street Mall (South),2018-12-18 20:00:00,2018-12-18,20,1329
Melbourne Central,2018-12-18 20:00:00,2018-12-18,20,1570
Town Hall (West),2018-12-18 20:00:00,2018-12-18,20,2053
Princes Bridge,2018-12-18 20:00:00,2018-12-18,20,1700
Flinders Street Station Underpass,2018-12-18 20:00:00,2018-12-18,20,1619
Birrarung Marr,2018-12-18 20:00:00,2018-12-18,20,224
Webb Bridge,2018-12-18 20:00:00,2018-12-18,20,136
Southern Cross Station,2018-12-18 20:00:00,2018-12-18,20,277
Victoria Point,2018-12-18 20:00:00,2018-12-18,20,71
Waterfront City,2018-12-18 20:00:00,2018-12-18,20,105
New Quay,2018-12-18 20:00:00,2018-12-18,20,433
Flagstaff Station,2018-12-18 20:00:00,2018-12-18,20,NA
Sandridge Bridge,2018-12-18 20:00:00,2018-12-18,20,689
State Library,2018-12-18 20:00:00,2018-12-18,20,940
Collins St (North),2018-12-18 20:00:00,2018-12-18,20,495
Collins Place (South),2018-12-18 20:00:00,2018-12-18,20,296
Collins Place (North),2018-12-18 20:00:00,2018-12-18,20,164
Chinatown-Swanston St (North),2018-12-18 20:00:00,2018-12-18,20,1048
Chinatown-Lt Bourke St (South),2018-12-18 20:00:00,2018-12-18,20,709
Bourke St-Russell St (West),2018-12-18 20:00:00,2018-12-18,20,845
Flinders St-Elizabeth St (East),2018-12-18 20:00:00,2018-12-18,20,NA
Spencer St-Collins St (South),2018-12-18 20:00:00,2018-12-18,20,229
Spencer St-Collins St (North),2018-12-18 20:00:00,2018-12-18,20,912
Melbourne Convention Exhibition Centre,2018-12-18 20:00:00,2018-12-18,20,599
QV Market-Elizabeth St (West),2018-12-18 20:00:00,2018-12-18,20,465
QV Market-Peel St,2018-12-18 20:00:00,2018-12-18,20,127
The Arts Centre,2018-12-18 20:00:00,2018-12-18,20,864
St Kilda Rd-Alexandra Gardens,2018-12-18 20:00:00,2018-12-18,20,413
Lonsdale St (South),2018-12-18 20:00:00,2018-12-18,20,722
Lygon St (West),2018-12-18 20:00:00,2018-12-18,20,475
City Square,2018-12-18 20:00:00,2018-12-18,20,NA
Flinders St-Spring St (West),2018-12-18 20:00:00,2018-12-18,20,63
Flinders St-Spark La,2018-12-18 20:00:00,2018-12-18,20,82
Southbank,2018-12-18 20:00:00,2018-12-18,20,2484
Queen St (West),2018-12-18 20:00:00,2018-12-18,20,229
Lygon St (East),2018-12-18 20:00:00,2018-12-18,20,254
Flinders St-Swanston St (West),2018-12-18 20:00:00,2018-12-18,20,486
Alfred Place,2018-12-18 20:00:00,2018-12-18,20,128
Lonsdale St-Spring St (West),2018-12-18 20:00:00,2018-12-18,20,189
Grattan St-Swanston St (West),2018-12-18 20:00:00,2018-12-18,20,84
Monash Rd-Swanston St (West),2018-12-18 20:00:00,2018-12-18,20,61
Tin Alley-Swanston St (West),2018-12-18 20:00:00,2018-12-18,20,35
Bourke Street Mall (North),2018-12-18 21:00:00,2018-12-18,21,1610
Bourke Street Mall (South),2018-12-18 21:00:00,2018-12-18,21,842
Melbourne Central,2018-12-18 21:00:00,2018-12-18,21,1511
Town Hall (West),2018-12-18 21:00:00,2018-12-18,21,1848
Princes Bridge,2018-12-18 21:00:00,2018-12-18,21,1928
Flinders Street Station Underpass,2018-12-18 21:00:00,2018-12-18,21,1339
Birrarung Marr,2018-12-18 21:00:00,2018-12-18,21,126
Webb Bridge,2018-12-18 21:00:00,2018-12-18,21,130
Southern Cross Station,2018-12-18 21:00:00,2018-12-18,21,172
Victoria Point,2018-12-18 21:00:00,2018-12-18,21,59
Waterfront City,2018-12-18 21:00:00,2018-12-18,21,105
New Quay,2018-12-18 21:00:00,2018-12-18,21,373
Flagstaff Station,2018-12-18 21:00:00,2018-12-18,21,NA
Sandridge Bridge,2018-12-18 21:00:00,2018-12-18,21,543
State Library,2018-12-18 21:00:00,2018-12-18,21,789
Collins St (North),2018-12-18 21:00:00,2018-12-18,21,310
Collins Place (South),2018-12-18 21:00:00,2018-12-18,21,187
Collins Place (North),2018-12-18 21:00:00,2018-12-18,21,105
Chinatown-Swanston St (North),2018-12-18 21:00:00,2018-12-18,21,911
Chinatown-Lt Bourke St (South),2018-12-18 21:00:00,2018-12-18,21,641
Bourke St-Russell St (West),2018-12-18 21:00:00,2018-12-18,21,852
Flinders St-Elizabeth St (East),2018-12-18 21:00:00,2018-12-18,21,NA
Spencer St-Collins St (South),2018-12-18 21:00:00,2018-12-18,21,172
Spencer St-Collins St (North),2018-12-18 21:00:00,2018-12-18,21,732
Melbourne Convention Exhibition Centre,2018-12-18 21:00:00,2018-12-18,21,406
QV Market-Elizabeth St (West),2018-12-18 21:00:00,2018-12-18,21,421
QV Market-Peel St,2018-12-18 21:00:00,2018-12-18,21,102
The Arts Centre,2018-12-18 21:00:00,2018-12-18,21,1326
St Kilda Rd-Alexandra Gardens,2018-12-18 21:00:00,2018-12-18,21,457
Lonsdale St (South),2018-12-18 21:00:00,2018-12-18,21,614
Lygon St (West),2018-12-18 21:00:00,2018-12-18,21,483
City Square,2018-12-18 21:00:00,2018-12-18,21,NA
Flinders St-Spring St (West),2018-12-18 21:00:00,2018-12-18,21,59
Flinders St-Spark La,2018-12-18 21:00:00,2018-12-18,21,102
Southbank,2018-12-18 21:00:00,2018-12-18,21,2233
Queen St (West),2018-12-18 21:00:00,2018-12-18,21,191
Lygon St (East),2018-12-18 21:00:00,2018-12-18,21,206
Flinders St-Swanston St (West),2018-12-18 21:00:00,2018-12-18,21,453
Alfred Place,2018-12-18 21:00:00,2018-12-18,21,92
Lonsdale St-Spring St (West),2018-12-18 21:00:00,2018-12-18,21,186
Grattan St-Swanston St (West),2018-12-18 21:00:00,2018-12-18,21,72
Monash Rd-Swanston St (West),2018-12-18 21:00:00,2018-12-18,21,37
Tin Alley-Swanston St (West),2018-12-18 21:00:00,2018-12-18,21,31
Bourke Street Mall (North),2018-12-18 22:00:00,2018-12-18,22,887
Bourke Street Mall (South),2018-12-18 22:00:00,2018-12-18,22,325
Melbourne Central,2018-12-18 22:00:00,2018-12-18,22,1179
Town Hall (West),2018-12-18 22:00:00,2018-12-18,22,1043
Princes Bridge,2018-12-18 22:00:00,2018-12-18,22,1216
Flinders Street Station Underpass,2018-12-18 22:00:00,2018-12-18,22,1076
Birrarung Marr,2018-12-18 22:00:00,2018-12-18,22,141
Webb Bridge,2018-12-18 22:00:00,2018-12-18,22,86
Southern Cross Station,2018-12-18 22:00:00,2018-12-18,22,123
Victoria Point,2018-12-18 22:00:00,2018-12-18,22,39
Waterfront City,2018-12-18 22:00:00,2018-12-18,22,45
New Quay,2018-12-18 22:00:00,2018-12-18,22,185
Flagstaff Station,2018-12-18 22:00:00,2018-12-18,22,NA
Sandridge Bridge,2018-12-18 22:00:00,2018-12-18,22,418
State Library,2018-12-18 22:00:00,2018-12-18,22,554
Collins St (North),2018-12-18 22:00:00,2018-12-18,22,184
Collins Place (South),2018-12-18 22:00:00,2018-12-18,22,137
Collins Place (North),2018-12-18 22:00:00,2018-12-18,22,70
Chinatown-Swanston St (North),2018-12-18 22:00:00,2018-12-18,22,562
Chinatown-Lt Bourke St (South),2018-12-18 22:00:00,2018-12-18,22,389
Bourke St-Russell St (West),2018-12-18 22:00:00,2018-12-18,22,527
Flinders St-Elizabeth St (East),2018-12-18 22:00:00,2018-12-18,22,NA
Spencer St-Collins St (South),2018-12-18 22:00:00,2018-12-18,22,140
Spencer St-Collins St (North),2018-12-18 22:00:00,2018-12-18,22,567
Melbourne Convention Exhibition Centre,2018-12-18 22:00:00,2018-12-18,22,293
QV Market-Elizabeth St (West),2018-12-18 22:00:00,2018-12-18,22,287
QV Market-Peel St,2018-12-18 22:00:00,2018-12-18,22,91
The Arts Centre,2018-12-18 22:00:00,2018-12-18,22,591
St Kilda Rd-Alexandra Gardens,2018-12-18 22:00:00,2018-12-18,22,274
Lonsdale St (South),2018-12-18 22:00:00,2018-12-18,22,502
Lygon St (West),2018-12-18 22:00:00,2018-12-18,22,295
City Square,2018-12-18 22:00:00,2018-12-18,22,NA
Flinders St-Spring St (West),2018-12-18 22:00:00,2018-12-18,22,39
Flinders St-Spark La,2018-12-18 22:00:00,2018-12-18,22,69
Southbank,2018-12-18 22:00:00,2018-12-18,22,1512
Queen St (West),2018-12-18 22:00:00,2018-12-18,22,103
Lygon St (East),2018-12-18 22:00:00,2018-12-18,22,109
Flinders St-Swanston St (West),2018-12-18 22:00:00,2018-12-18,22,397
Alfred Place,2018-12-18 22:00:00,2018-12-18,22,114
Lonsdale St-Spring St (West),2018-12-18 22:00:00,2018-12-18,22,104
Grattan St-Swanston St (West),2018-12-18 22:00:00,2018-12-18,22,49
Monash Rd-Swanston St (West),2018-12-18 22:00:00,2018-12-18,22,22
Tin Alley-Swanston St (West),2018-12-18 22:00:00,2018-12-18,22,28
Bourke Street Mall (North),2018-12-18 23:00:00,2018-12-18,23,280
Bourke Street Mall (South),2018-12-18 23:00:00,2018-12-18,23,175
Melbourne Central,2018-12-18 23:00:00,2018-12-18,23,563
Town Hall (West),2018-12-18 23:00:00,2018-12-18,23,447
Princes Bridge,2018-12-18 23:00:00,2018-12-18,23,498
Flinders Street Station Underpass,2018-12-18 23:00:00,2018-12-18,23,704
Birrarung Marr,2018-12-18 23:00:00,2018-12-18,23,52
Webb Bridge,2018-12-18 23:00:00,2018-12-18,23,30
Southern Cross Station,2018-12-18 23:00:00,2018-12-18,23,51
Victoria Point,2018-12-18 23:00:00,2018-12-18,23,14
Waterfront City,2018-12-18 23:00:00,2018-12-18,23,28
New Quay,2018-12-18 23:00:00,2018-12-18,23,71
Flagstaff Station,2018-12-18 23:00:00,2018-12-18,23,NA
Sandridge Bridge,2018-12-18 23:00:00,2018-12-18,23,315
State Library,2018-12-18 23:00:00,2018-12-18,23,222
Collins St (North),2018-12-18 23:00:00,2018-12-18,23,84
Collins Place (South),2018-12-18 23:00:00,2018-12-18,23,86
Collins Place (North),2018-12-18 23:00:00,2018-12-18,23,40
Chinatown-Swanston St (North),2018-12-18 23:00:00,2018-12-18,23,275
Chinatown-Lt Bourke St (South),2018-12-18 23:00:00,2018-12-18,23,224
Bourke St-Russell St (West),2018-12-18 23:00:00,2018-12-18,23,383
Flinders St-Elizabeth St (East),2018-12-18 23:00:00,2018-12-18,23,NA
Spencer St-Collins St (South),2018-12-18 23:00:00,2018-12-18,23,82
Spencer St-Collins St (North),2018-12-18 23:00:00,2018-12-18,23,328
Melbourne Convention Exhibition Centre,2018-12-18 23:00:00,2018-12-18,23,196
QV Market-Elizabeth St (West),2018-12-18 23:00:00,2018-12-18,23,206
QV Market-Peel St,2018-12-18 23:00:00,2018-12-18,23,44
The Arts Centre,2018-12-18 23:00:00,2018-12-18,23,167
St Kilda Rd-Alexandra Gardens,2018-12-18 23:00:00,2018-12-18,23,154
Lonsdale St (South),2018-12-18 23:00:00,2018-12-18,23,318
Lygon St (West),2018-12-18 23:00:00,2018-12-18,23,111
City Square,2018-12-18 23:00:00,2018-12-18,23,NA
Flinders St-Spring St (West),2018-12-18 23:00:00,2018-12-18,23,38
Flinders St-Spark La,2018-12-18 23:00:00,2018-12-18,23,26
Southbank,2018-12-18 23:00:00,2018-12-18,23,746
Queen St (West),2018-12-18 23:00:00,2018-12-18,23,47
Lygon St (East),2018-12-18 23:00:00,2018-12-18,23,63
Flinders St-Swanston St (West),2018-12-18 23:00:00,2018-12-18,23,295
Alfred Place,2018-12-18 23:00:00,2018-12-18,23,39
Lonsdale St-Spring St (West),2018-12-18 23:00:00,2018-12-18,23,80
Grattan St-Swanston St (West),2018-12-18 23:00:00,2018-12-18,23,40
Monash Rd-Swanston St (West),2018-12-18 23:00:00,2018-12-18,23,8
Tin Alley-Swanston St (West),2018-12-18 23:00:00,2018-12-18,23,9
Bourke Street Mall (North),2018-12-19 00:00:00,2018-12-19,0,109
Bourke Street Mall (South),2018-12-19 00:00:00,2018-12-19,0,23
Melbourne Central,2018-12-19 00:00:00,2018-12-19,0,267
Town Hall (West),2018-12-19 00:00:00,2018-12-19,0,233
Princes Bridge,2018-12-19 00:00:00,2018-12-19,0,241
Flinders Street Station Underpass,2018-12-19 00:00:00,2018-12-19,0,279
Birrarung Marr,2018-12-19 00:00:00,2018-12-19,0,27
Webb Bridge,2018-12-19 00:00:00,2018-12-19,0,13
Southern Cross Station,2018-12-19 00:00:00,2018-12-19,0,30
Victoria Point,2018-12-19 00:00:00,2018-12-19,0,5
Waterfront City,2018-12-19 00:00:00,2018-12-19,0,13
New Quay,2018-12-19 00:00:00,2018-12-19,0,31
Flagstaff Station,2018-12-19 00:00:00,2018-12-19,0,NA
Sandridge Bridge,2018-12-19 00:00:00,2018-12-19,0,109
State Library,2018-12-19 00:00:00,2018-12-19,0,96
Collins St (North),2018-12-19 00:00:00,2018-12-19,0,52
Collins Place (South),2018-12-19 00:00:00,2018-12-19,0,31
Collins Place (North),2018-12-19 00:00:00,2018-12-19,0,21
Chinatown-Swanston St (North),2018-12-19 00:00:00,2018-12-19,0,186
Chinatown-Lt Bourke St (South),2018-12-19 00:00:00,2018-12-19,0,147
Bourke St-Russell St (West),2018-12-19 00:00:00,2018-12-19,0,296
Flinders St-Elizabeth St (East),2018-12-19 00:00:00,2018-12-19,0,NA
Spencer St-Collins St (South),2018-12-19 00:00:00,2018-12-19,0,54
Spencer St-Collins St (North),2018-12-19 00:00:00,2018-12-19,0,125
Melbourne Convention Exhibition Centre,2018-12-19 00:00:00,2018-12-19,0,53
QV Market-Elizabeth St (West),2018-12-19 00:00:00,2018-12-19,0,117
QV Market-Peel St,2018-12-19 00:00:00,2018-12-19,0,25
The Arts Centre,2018-12-19 00:00:00,2018-12-19,0,90
St Kilda Rd-Alexandra Gardens,2018-12-19 00:00:00,2018-12-19,0,122
Lonsdale St (South),2018-12-19 00:00:00,2018-12-19,0,122
Lygon St (West),2018-12-19 00:00:00,2018-12-19,0,58
City Square,2018-12-19 00:00:00,2018-12-19,0,NA
Flinders St-Spring St (West),2018-12-19 00:00:00,2018-12-19,0,22
Flinders St-Spark La,2018-12-19 00:00:00,2018-12-19,0,11
Southbank,2018-12-19 00:00:00,2018-12-19,0,258
Queen St (West),2018-12-19 00:00:00,2018-12-19,0,31
Lygon St (East),2018-12-19 00:00:00,2018-12-19,0,19
Flinders St-Swanston St (West),2018-12-19 00:00:00,2018-12-19,0,96
Alfred Place,2018-12-19 00:00:00,2018-12-19,0,22
Lonsdale St-Spring St (West),2018-12-19 00:00:00,2018-12-19,0,28
Grattan St-Swanston St (West),2018-12-19 00:00:00,2018-12-19,0,24
Monash Rd-Swanston St (West),2018-12-19 00:00:00,2018-12-19,0,2
Tin Alley-Swanston St (West),2018-12-19 00:00:00,2018-12-19,0,3
Bourke Street Mall (North),2018-12-19 01:00:00,2018-12-19,1,58
Bourke Street Mall (South),2018-12-19 01:00:00,2018-12-19,1,39
Melbourne Central,2018-12-19 01:00:00,2018-12-19,1,157
Town Hall (West),2018-12-19 01:00:00,2018-12-19,1,83
Princes Bridge,2018-12-19 01:00:00,2018-12-19,1,85
Flinders Street Station Underpass,2018-12-19 01:00:00,2018-12-19,1,98
Birrarung Marr,2018-12-19 01:00:00,2018-12-19,1,19
Webb Bridge,2018-12-19 01:00:00,2018-12-19,1,7
Southern Cross Station,2018-12-19 01:00:00,2018-12-19,1,11
Victoria Point,2018-12-19 01:00:00,2018-12-19,1,6
Waterfront City,2018-12-19 01:00:00,2018-12-19,1,8
New Quay,2018-12-19 01:00:00,2018-12-19,1,21
Flagstaff Station,2018-12-19 01:00:00,2018-12-19,1,NA
Sandridge Bridge,2018-12-19 01:00:00,2018-12-19,1,23
State Library,2018-12-19 01:00:00,2018-12-19,1,50
Collins St (North),2018-12-19 01:00:00,2018-12-19,1,49
Collins Place (South),2018-12-19 01:00:00,2018-12-19,1,16
Collins Place (North),2018-12-19 01:00:00,2018-12-19,1,11
Chinatown-Swanston St (North),2018-12-19 01:00:00,2018-12-19,1,92
Chinatown-Lt Bourke St (South),2018-12-19 01:00:00,2018-12-19,1,59
Bourke St-Russell St (West),2018-12-19 01:00:00,2018-12-19,1,120
Flinders St-Elizabeth St (East),2018-12-19 01:00:00,2018-12-19,1,NA
Spencer St-Collins St (South),2018-12-19 01:00:00,2018-12-19,1,22
Spencer St-Collins St (North),2018-12-19 01:00:00,2018-12-19,1,60
Melbourne Convention Exhibition Centre,2018-12-19 01:00:00,2018-12-19,1,46
QV Market-Elizabeth St (West),2018-12-19 01:00:00,2018-12-19,1,108
QV Market-Peel St,2018-12-19 01:00:00,2018-12-19,1,16
The Arts Centre,2018-12-19 01:00:00,2018-12-19,1,33
St Kilda Rd-Alexandra Gardens,2018-12-19 01:00:00,2018-12-19,1,53
Lonsdale St (South),2018-12-19 01:00:00,2018-12-19,1,138
Lygon St (West),2018-12-19 01:00:00,2018-12-19,1,15
City Square,2018-12-19 01:00:00,2018-12-19,1,NA
Flinders St-Spring St (West),2018-12-19 01:00:00,2018-12-19,1,7
Flinders St-Spark La,2018-12-19 01:00:00,2018-12-19,1,11
Southbank,2018-12-19 01:00:00,2018-12-19,1,122
Queen St (West),2018-12-19 01:00:00,2018-12-19,1,7
Lygon St (East),2018-12-19 01:00:00,2018-12-19,1,8
Flinders St-Swanston St (West),2018-12-19 01:00:00,2018-12-19,1,48
Alfred Place,2018-12-19 01:00:00,2018-12-19,1,9
Lonsdale St-Spring St (West),2018-12-19 01:00:00,2018-12-19,1,18
Grattan St-Swanston St (West),2018-12-19 01:00:00,2018-12-19,1,29
Monash Rd-Swanston St (West),2018-12-19 01:00:00,2018-12-19,1,2
Tin Alley-Swanston St (West),2018-12-19 01:00:00,2018-12-19,1,1
Bourke Street Mall (North),2018-12-19 02:00:00,2018-12-19,2,29
Bourke Street Mall (South),2018-12-19 02:00:00,2018-12-19,2,22
Melbourne Central,2018-12-19 02:00:00,2018-12-19,2,80
Town Hall (West),2018-12-19 02:00:00,2018-12-19,2,36
Princes Bridge,2018-12-19 02:00:00,2018-12-19,2,59
Flinders Street Station Underpass,2018-12-19 02:00:00,2018-12-19,2,95
Birrarung Marr,2018-12-19 02:00:00,2018-12-19,2,5
Webb Bridge,2018-12-19 02:00:00,2018-12-19,2,1
Southern Cross Station,2018-12-19 02:00:00,2018-12-19,2,5
Victoria Point,2018-12-19 02:00:00,2018-12-19,2,3
Waterfront City,2018-12-19 02:00:00,2018-12-19,2,2
New Quay,2018-12-19 02:00:00,2018-12-19,2,7
Flagstaff Station,2018-12-19 02:00:00,2018-12-19,2,NA
Sandridge Bridge,2018-12-19 02:00:00,2018-12-19,2,30
State Library,2018-12-19 02:00:00,2018-12-19,2,34
Collins St (North),2018-12-19 02:00:00,2018-12-19,2,8
Collins Place (South),2018-12-19 02:00:00,2018-12-19,2,16
Collins Place (North),2018-12-19 02:00:00,2018-12-19,2,11
Chinatown-Swanston St (North),2018-12-19 02:00:00,2018-12-19,2,38
Chinatown-Lt Bourke St (South),2018-12-19 02:00:00,2018-12-19,2,33
Bourke St-Russell St (West),2018-12-19 02:00:00,2018-12-19,2,48
Flinders St-Elizabeth St (East),2018-12-19 02:00:00,2018-12-19,2,NA
Spencer St-Collins St (South),2018-12-19 02:00:00,2018-12-19,2,24
Spencer St-Collins St (North),2018-12-19 02:00:00,2018-12-19,2,33
Melbourne Convention Exhibition Centre,2018-12-19 02:00:00,2018-12-19,2,39
QV Market-Elizabeth St (West),2018-12-19 02:00:00,2018-12-19,2,78
QV Market-Peel St,2018-12-19 02:00:00,2018-12-19,2,6
The Arts Centre,2018-12-19 02:00:00,2018-12-19,2,24
St Kilda Rd-Alexandra Gardens,2018-12-19 02:00:00,2018-12-19,2,25
Lonsdale St (South),2018-12-19 02:00:00,2018-12-19,2,83
Lygon St (West),2018-12-19 02:00:00,2018-12-19,2,14
City Square,2018-12-19 02:00:00,2018-12-19,2,NA
Flinders St-Spring St (West),2018-12-19 02:00:00,2018-12-19,2,7
Flinders St-Spark La,2018-12-19 02:00:00,2018-12-19,2,6
Southbank,2018-12-19 02:00:00,2018-12-19,2,54
Queen St (West),2018-12-19 02:00:00,2018-12-19,2,9
Lygon St (East),2018-12-19 02:00:00,2018-12-19,2,9
Flinders St-Swanston St (West),2018-12-19 02:00:00,2018-12-19,2,40
Alfred Place,2018-12-19 02:00:00,2018-12-19,2,4
Lonsdale St-Spring St (West),2018-12-19 02:00:00,2018-12-19,2,3
Grattan St-Swanston St (West),2018-12-19 02:00:00,2018-12-19,2,31
Monash Rd-Swanston St (West),2018-12-19 02:00:00,2018-12-19,2,1
Tin Alley-Swanston St (West),2018-12-19 02:00:00,2018-12-19,2,NA
Bourke Street Mall (North),2018-12-19 03:00:00,2018-12-19,3,16
Bourke Street Mall (South),2018-12-19 03:00:00,2018-12-19,3,10
Melbourne Central,2018-12-19 03:00:00,2018-12-19,3,45
Town Hall (West),2018-12-19 03:00:00,2018-12-19,3,26
Princes Bridge,2018-12-19 03:00:00,2018-12-19,3,43
Flinders Street Station Underpass,2018-12-19 03:00:00,2018-12-19,3,33
Birrarung Marr,2018-12-19 03:00:00,2018-12-19,3,22
Webb Bridge,2018-12-19 03:00:00,2018-12-19,3,4
Southern Cross Station,2018-12-19 03:00:00,2018-12-19,3,NA
Victoria Point,2018-12-19 03:00:00,2018-12-19,3,2
Waterfront City,2018-12-19 03:00:00,2018-12-19,3,3
New Quay,2018-12-19 03:00:00,2018-12-19,3,3
Flagstaff Station,2018-12-19 03:00:00,2018-12-19,3,NA
Sandridge Bridge,2018-12-19 03:00:00,2018-12-19,3,5
State Library,2018-12-19 03:00:00,2018-12-19,3,21
Collins St (North),2018-12-19 03:00:00,2018-12-19,3,9
Collins Place (South),2018-12-19 03:00:00,2018-12-19,3,7
Collins Place (North),2018-12-19 03:00:00,2018-12-19,3,2
Chinatown-Swanston St (North),2018-12-19 03:00:00,2018-12-19,3,25
Chinatown-Lt Bourke St (South),2018-12-19 03:00:00,2018-12-19,3,50
Bourke St-Russell St (West),2018-12-19 03:00:00,2018-12-19,3,38
Flinders St-Elizabeth St (East),2018-12-19 03:00:00,2018-12-19,3,NA
Spencer St-Collins St (South),2018-12-19 03:00:00,2018-12-19,3,8
Spencer St-Collins St (North),2018-12-19 03:00:00,2018-12-19,3,6
Melbourne Convention Exhibition Centre,2018-12-19 03:00:00,2018-12-19,3,17
QV Market-Elizabeth St (West),2018-12-19 03:00:00,2018-12-19,3,57
QV Market-Peel St,2018-12-19 03:00:00,2018-12-19,3,2
The Arts Centre,2018-12-19 03:00:00,2018-12-19,3,42
